"portal","geo","month","NormalizedSI","pctTot"
"Portal - boats.com","Africa - Geographical Area",2,0.976421494585392,0.081368457882116
"Portal - boats.com","Africa - Geographical Area",3,0.957681574972479,0.0798067979143733
"Portal - boats.com","Africa - Geographical Area",4,1.04469078279273,0.0870575652327272
"Portal - boats.com","Africa - Geographical Area",5,1.17416348787793,0.0978469573231612
"Portal - boats.com","Africa - Geographical Area",6,1.16324040176476,0.0969367001470634
"Portal - boats.com","Africa - Geographical Area",7,1.25521620030209,0.104601350025174
"Portal - boats.com","Africa - Geographical Area",8,1.19251085908366,0.099375904923638
"Portal - boats.com","Africa - Geographical Area",9,1.07510475068909,0.0895920625574244
"Portal - boats.com","Africa - Geographical Area",10,0.487306179223949,0.0406088482686624
"Portal - boats.com","Africa - Geographical Area",11,0.838551667050682,0.0698793055875568
"Portal - boats.com","Africa - Geographical Area",12,0.770453052063866,0.0642044210053222
"Portal - boats.com","FarEast - Geographical Area",1,0.976277724204436,0.0813564770170363
"Portal - boats.com","FarEast - Geographical Area",2,1.09629235526885,0.0913576962724038
"Portal - boats.com","FarEast - Geographical Area",3,0.902683470222459,0.0752236225185382
"Portal - boats.com","FarEast - Geographical Area",4,0.883317261330762,0.0736097717775635
"Portal - boats.com","FarEast - Geographical Area",5,1.2673028962857,0.105608574690475
"Portal - boats.com","FarEast - Geographical Area",6,1.29292055997074,0.107743379997561
"Portal - boats.com","FarEast - Geographical Area",7,1.0996774515346,0.0916397876278833
"Portal - boats.com","FarEast - Geographical Area",8,1.27060818674559,0.105884015562132
"Portal - boats.com","FarEast - Geographical Area",9,1.14398962524524,0.0953324687704364
"Portal - boats.com","FarEast - Geographical Area",10,0.598423835334021,0.0498686529445017
"Portal - boats.com","FarEast - Geographical Area",11,0.740012635919263,0.0616677196599386
"Portal - boats.com","FarEast - Geographical Area",12,0.72849399793835,0.0607078331615292
"Portal - boats.com","NorthAmericaInt - Geographical Area",1,0.918714378170734,0.0765595315142279
"Portal - boats.com","NorthAmericaInt - Geographical Area",2,1.00049061567047,0.0833742179725395
"Portal - boats.com","NorthAmericaInt - Geographical Area",3,1.01478110190192,0.0845650918251599
"Portal - boats.com","NorthAmericaInt - Geographical Area",4,1.07504332031984,0.0895869433599866
"Portal - boats.com","NorthAmericaInt - Geographical Area",5,1.39648009353014,0.116373341127511
"Portal - boats.com","NorthAmericaInt - Geographical Area",6,1.33377523539114,0.111147936282595
"Portal - boats.com","NorthAmericaInt - Geographical Area",7,1.12966867784296,0.0941390564869135
"Portal - boats.com","NorthAmericaInt - Geographical Area",8,1.23461345748345,0.102884454790288
"Portal - boats.com","NorthAmericaInt - Geographical Area",9,0.992896511409424,0.0827413759507853
"Portal - boats.com","NorthAmericaInt - Geographical Area",10,0.580513163114053,0.048376096926171
"Portal - boats.com","NorthAmericaInt - Geographical Area",11,0.626161297730642,0.0521801081442201
"Portal - boats.com","NorthAmericaInt - Geographical Area",12,0.696862147435228,0.0580718456196024
"Portal - boats.com","Australiasia - Geographical Area",1,1.37536981260319,0.114614151050266
"Portal - boats.com","Australiasia - Geographical Area",2,1.12919062929394,0.0940992191078281
"Portal - boats.com","Australiasia - Geographical Area",3,1.01200373792523,0.0843336448271021
"Portal - boats.com","Australiasia - Geographical Area",4,1.06319058187362,0.0885992151561352
"Portal - boats.com","Australiasia - Geographical Area",5,1.13250553519284,0.0943754612660698
"Portal - boats.com","Australiasia - Geographical Area",6,0.98169989789578,0.0818083248246483
"Portal - boats.com","Australiasia - Geographical Area",7,0.913089474985595,0.0760907895821329
"Portal - boats.com","Australiasia - Geographical Area",8,1.02173167703453,0.0851443064195441
"Portal - boats.com","Australiasia - Geographical Area",9,0.922740638345197,0.0768950531954331
"Portal - boats.com","Australiasia - Geographical Area",10,0.800987847979499,0.0667489873316249
"Portal - boats.com","Australiasia - Geographical Area",11,0.738998204425972,0.0615831837021643
"Portal - boats.com","Australiasia - Geographical Area",12,0.908491962444615,0.0757076635370513
"Portal - boats.com","MiddleEast - Geographical Area",1,0.808531684790572,0.0673776403992143
"Portal - boats.com","MiddleEast - Geographical Area",2,0.893354683866093,0.0744462236555077
"Portal - boats.com","MiddleEast - Geographical Area",3,0.830861981895681,0.0692384984913067
"Portal - boats.com","MiddleEast - Geographical Area",4,1.04409757679386,0.0870081313994888
"Portal - boats.com","MiddleEast - Geographical Area",5,1.3354088867502,0.11128407389585
"Portal - boats.com","MiddleEast - Geographical Area",6,1.38535306844492,0.115446089037077
"Portal - boats.com","MiddleEast - Geographical Area",7,1.24598059858346,0.103831716548621
"Portal - boats.com","MiddleEast - Geographical Area",8,1.30651873018376,0.108876560848646
"Portal - boats.com","MiddleEast - Geographical Area",9,1.21927706183746,0.101606421819788
"Portal - boats.com","MiddleEast - Geographical Area",10,0.576767833781194,0.0480639861484328
"Portal - boats.com","MiddleEast - Geographical Area",11,0.685456226325564,0.057121352193797
"Portal - boats.com","MiddleEast - Geographical Area",12,0.668391666747239,0.05569930556227
"Portal - boats.com","SouthAmerica - Geographical Area",1,1.28721755709708,0.10726812975809
"Portal - boats.com","SouthAmerica - Geographical Area",2,1.41333008802888,0.11777750733574
"Portal - boats.com","SouthAmerica - Geographical Area",3,1.06712100928968,0.0889267507741403
"Portal - boats.com","SouthAmerica - Geographical Area",4,1.01666734277176,0.0847222785643134
"Portal - boats.com","SouthAmerica - Geographical Area",5,1.04325720389977,0.0869381003249812
"Portal - boats.com","SouthAmerica - Geographical Area",6,0.912017091936771,0.0760014243280642
"Portal - boats.com","SouthAmerica - Geographical Area",7,1.11704460941409,0.0930870507845073
"Portal - boats.com","SouthAmerica - Geographical Area",8,1.05381526104418,0.0878179384203481
"Portal - boats.com","SouthAmerica - Geographical Area",9,0.960480305058618,0.0800400254215515
"Portal - boats.com","SouthAmerica - Geographical Area",10,0.598477411328817,0.0498731176107347
"Portal - boats.com","SouthAmerica - Geographical Area",11,0.68118940408097,0.0567657836734142
"Portal - boats.com","SouthAmerica - Geographical Area",12,0.849382716049383,0.0707818930041152
"Portal - boats.com","US_New_England - Geographical Area",1,0.718486417722273,0.0598738681435228
"Portal - boats.com","US_New_England - Geographical Area",2,0.933760273668157,0.0778133561390131
"Portal - boats.com","US_New_England - Geographical Area",3,0.993020125070593,0.0827516770892161
"Portal - boats.com","US_New_England - Geographical Area",4,0.962712093338814,0.0802260077782345
"Portal - boats.com","US_New_England - Geographical Area",5,1.21328881080256,0.101107400900213
"Portal - boats.com","US_New_England - Geographical Area",6,1.34013598644615,0.111677998870512
"Portal - boats.com","US_New_England - Geographical Area",7,1.50512662630879,0.125427218859066
"Portal - boats.com","US_New_England - Geographical Area",8,1.60992295158054,0.134160245965045
"Portal - boats.com","US_New_England - Geographical Area",9,1.16205459235939,0.0968378826966154
"Portal - boats.com","US_New_England - Geographical Area",10,0.593483359698381,0.0494569466415317
"Portal - boats.com","US_New_England - Geographical Area",11,0.470411249944439,0.0392009374953699
"Portal - boats.com","US_New_England - Geographical Area",12,0.497597513059916,0.0414664594216596
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",1,0.754755196074369,0.0628962663395307
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",2,0.96993126663255,0.0808276055527125
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",3,0.964064005327811,0.0803386671106509
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",4,1.00509069759059,0.0837575581325494
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",5,1.28897904798242,0.107414920665201
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",6,1.49504821094874,0.124587350912395
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",7,1.42011263238916,0.118342719365763
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",8,1.43800424841898,0.119833687368248
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",9,1.04848165487763,0.0873734712398023
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",10,0.596453896709425,0.0497044913924521
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",11,0.486800255895766,0.0405666879913139
"Portal - boats.com","US_Mid_Atlantic - Geographical Area",12,0.532278887152566,0.0443565739293805
"Portal - boats.com","US_NY_NJ - Geographical Area",1,0.759594028732395,0.0632995023943662
"Portal - boats.com","US_NY_NJ - Geographical Area",2,0.879926198653237,0.0733271832211031
"Portal - boats.com","US_NY_NJ - Geographical Area",3,0.948920985249043,0.0790767487707536
"Portal - boats.com","US_NY_NJ - Geographical Area",4,0.985790792765786,0.0821492327304822
"Portal - boats.com","US_NY_NJ - Geographical Area",5,1.27244420662355,0.106037017218629
"Portal - boats.com","US_NY_NJ - Geographical Area",6,1.36280987931181,0.113567489942651
"Portal - boats.com","US_NY_NJ - Geographical Area",7,1.4750381632469,0.122919846937241
"Portal - boats.com","US_NY_NJ - Geographical Area",8,1.54605253529818,0.128837711274848
"Portal - boats.com","US_NY_NJ - Geographical Area",9,1.14109451952625,0.095091209960521
"Portal - boats.com","US_NY_NJ - Geographical Area",10,0.615908106999181,0.0513256755832651
"Portal - boats.com","US_NY_NJ - Geographical Area",11,0.501594780688718,0.0417995650573932
"Portal - boats.com","US_NY_NJ - Geographical Area",12,0.510825802904957,0.0425688169087464
